ID;Year_Birth;Education;Marital_Status;Income;Kid_Home;Teen_Home;Total_Children;Days_Since_Last_Purchase;start_membership;Days_Since_Join;Amt_Wines;Amt_Fruits;Amt_Meat_Products;Amt_Fish_Products;Amt_Sweet_Products;Amt_Gold_Products;Total_Spend;Spend_Income_Ratio;Age;Num_Deals_Purchases;Num_Web_Purchases;Num_Catalog_Purchases;Num_Store_Purchases;Total_Purchases;NumWebVisitsMonth;Accepted_Cmp_1;Accepted_Cmp_2;Accepted_Cmp_3;Accepted_Cmp_4;Accepted_Cmp_5;Accepted_Last_Cmp;Complain
7143;1955;2;3;74805.0;0;1;1;14;2013-11-06;4361;209;162;209;41;162;37;820;0.01096183410199853;70;5;4;7;10;26;2;0;0;0;0;0;0;0
8789;1989;2;2;59060.0;1;0;1;77;2014-01-11;4295;35;40;111;36;40;12;274;0.00463934981374873;36;3;3;1;7;14;4;0;0;0;0;0;0;0
6197;1962;5;1;27238.0;1;1;2;39;2013-04-20;4561;37;0;17;0;0;3;57;0.002092664659666642;63;3;3;0;3;9;9;0;0;0;0;0;0;0
4554;1965;3;3;47009.0;0;1;1;89;2013-10-01;4397;171;45;73;59;10;90;448;0.009530089982769257;60;4;3;2;8;17;4;0;0;0;0;0;0;0
4937;1973;2;2;46094.0;1;1;2;62;2014-06-10;4145;12;2;20;3;2;5;44;0.0009545710938516944;52;1;1;0;3;5;7;0;0;0;0;0;0;0
8749;1984;3;3;37235.0;1;0;1;68;2014-02-01;4274;20;2;9;4;6;20;61;0.0016382435880220223;41;1;1;1;2;5;4;0;0;0;0;0;0;0
1650;1960;4;2;81843.0;0;0;0;13;2013-04-22;4559;779;86;537;34;69;138;1643;0.02007502168786579;65;1;5;9;12;27;3;0;0;0;0;0;0;0
10377;1958;4;3;46692.0;0;1;1;37;2013-06-06;4514;170;6;97;24;12;88;397;0.00850252719952026;67;3;6;1;5;15;6;0;0;0;0;0;0;0
9206;1968;3;3;77382.0;0;1;1;36;2014-01-07;4299;491;48;231;112;105;134;1121;0.014486573104856426;57;2;5;7;12;26;1;0;0;0;0;1;0;0
10971;1977;3;1;37774.0;2;0;2;28;2012-09-03;4790;173;8;107;7;2;176;473;0.012521840419336051;48;4;7;2;3;16;9;0;0;1;0;0;1;1
6398;1974;1;2;18393.0;1;0;1;2;2014-03-29;4218;7;10;13;16;0;4;50;0.002718425487957375;51;2;3;0;3;8;8;0;0;0;0;0;0;0
9212;1962;4;2;72828.0;0;1;1;17;2013-02-14;4626;1205;0;235;19;14;205;1678;0.02304058878453342;63;6;6;3;13;28;7;0;0;0;0;0;0;0
7937;1982;3;2;24711.0;0;0;0;86;2014-04-18;4198;10;7;25;6;3;7;58;0.0023471328558132007;43;1;3;0;3;7;7;0;0;0;0;0;0;0
839;1975;5;2;45503.0;1;0;1;54;2013-09-25;4403;97;4;44;6;1;18;170;0.003736017405445795;50;1;3;1;4;9;5;0;0;0;0;0;0;0
4246;1982;4;1;6560.0;0;0;0;2;2013-12-12;4325;67;11;26;4;3;262;373;0.05685975609756098;43;0;1;0;1;2;17;0;0;0;0;0;0;0
158;1945;5;3;71604.0;0;0;0;3;2013-11-17;4350;345;53;528;98;75;97;1196;0.01670297748729121;80;1;8;3;5;17;4;0;0;1;0;0;1;0
4832;1979;3;2;27244.0;1;0;1;84;2014-03-07;4240;6;5;17;3;24;46;101;0.003707238290999853;46;2;2;2;2;8;7;0;0;0;0;0;0;0
5621;1969;3;2;48752.0;1;1;2;8;2012-12-12;4690;73;57;100;71;15;0;316;0.006481785362651788;56;5;6;1;5;17;9;0;0;0;0;0;1;0
1945;1962;3;2;71434.0;0;1;1;4;2013-09-18;4410;711;36;217;172;96;168;1400;0.019598510513200995;63;3;7;4;7;21;4;1;0;0;1;0;0;0
5147;1948;3;1;90842.0;0;0;0;57;2013-07-29;4461;774;70;118;182;187;93;1424;0.015675568569604368;77;1;4;9;13;27;1;0;0;0;0;0;0;0
2535;1978;4;2;88097.0;1;0;1;24;2012-08-18;4806;163;0;480;0;126;75;844;0.009580348933561869;47;1;6;5;8;20;9;1;0;0;1;1;1;0
11039;1975;3;2;51948.0;0;1;1;51;2013-09-17;4411;82;33;54;71;30;41;311;0.005986755986755987;50;2;5;2;4;13;5;0;0;0;0;0;0;0
9495;1982;3;3;71853.0;0;0;0;29;2013-05-08;4543;358;108;413;141;97;32;1149;0.015990981587407624;43;1;2;8;6;17;1;0;0;0;0;0;0;0
9635;1983;4;2;35876.0;0;0;0;13;2014-04-20;4196;66;2;40;4;3;14;129;0.0035957185862414984;42;1;3;1;3;8;6;0;0;0;0;0;0;0
2173;1952;3;6;40049.0;0;1;1;23;2013-10-16;4382;13;6;7;0;3;3;32;0.0007990211990311868;73;1;1;0;3;5;6;0;0;0;0;0;0;0
942;1982;3;1;39660.0;1;0;1;36;2012-08-08;4816;139;13;78;20;13;36;299;0.007539082198688855;43;3;7;1;3;14;9;0;0;0;0;0;1;0
9386;1962;3;3;50127.0;0;1;1;88;2014-05-29;4157;274;0;21;4;6;15;320;0.006383785185628503;63;1;5;1;6;13;6;0;0;0;1;0;0;0
5510;1977;4;2;43263.0;0;1;1;2;2012-11-21;4711;262;6;61;0;10;102;441;0.01019346785937175;48;3;5;2;6;16;5;0;0;0;0;0;0;0
873;1949;4;2;62845.0;1;1;2;3;2012-10-01;4762;1099;0;45;0;0;34;1178;0.018744530193332803;76;11;3;4;10;28;8;0;0;0;1;0;1;0
2253;1990;3;2;18929.0;0;0;0;15;2013-02-16;4624;32;0;8;23;4;18;85;0.004490464366844524;35;1;1;0;4;6;6;0;0;0;0;0;0;0
5181;1982;1;1;24367.0;1;0;1;58;2013-03-20;4592;2;4;2;0;11;5;24;0.0009849386465301433;43;1;1;0;2;4;9;0;0;0;0;0;0;0
10390;1959;2;2;26887.0;0;1;1;27;2013-02-10;4630;6;7;4;3;4;6;30;0.0011157808606389705;66;1;1;0;3;5;6;0;0;0;0;0;0;0
7793;1976;3;3;62061.0;0;1;1;12;2013-08-31;4428;641;7;84;0;30;38;800;0.012890543175263048;49;3;10;4;7;24;6;0;0;0;1;0;0;0
10590;1956;5;3;76542.0;0;0;0;91;2013-03-30;4582;794;73;573;0;29;14;1483;0.019374983669096704;69;1;4;8;10;23;2;0;0;0;0;0;0;0
5080;1993;3;1;70515.0;0;0;0;12;2013-10-21;4377;420;0;452;182;64;140;1258;0.01784017584911012;32;1;6;6;4;17;2;0;0;0;0;0;1;0
8369;1987;3;3;18227.0;1;0;1;21;2012-11-08;4724;1;2;7;4;3;11;28;0.0015361825862731113;38;1;0;1;2;4;8;0;0;0;0;0;0;0
5232;1965;3;2;69139.0;0;1;1;23;2014-01-27;4279;86;12;75;33;15;6;227;0.003283241007246272;60;1;4;1;5;11;4;0;0;0;0;0;0;0
2407;1982;3;2;69109.0;0;0;0;10;2012-11-09;4723;823;25;459;124;29;95;1555;0.022500687320030677;43;1;6;6;7;20;4;0;0;0;0;1;1;0
3834;1962;3;1;69627.0;0;1;1;35;2013-03-17;4595;231;161;215;171;30;53;861;0.012365892541686414;63;2;8;2;11;23;5;0;0;0;0;0;0;0
7912;1978;3;2;38136.0;1;0;1;69;2013-04-22;4559;8;15;27;0;20;33;103;0.002700860079714705;47;2;3;1;2;8;8;0;0;1;0;0;0;0
7712;1946;5;1;62159.0;0;0;0;68;2014-04-28;4188;182;17;259;77;70;29;634;0.010199649286507182;79;1;6;2;10;19;4;0;0;0;0;0;0;0
1065;1963;3;1;80695.0;0;0;0;85;2013-12-29;4308;557;129;984;193;37;18;1918;0.023768511060164817;62;1;5;8;5;19;2;0;0;0;0;0;0;0
7275;1971;4;1;33316.0;1;1;2;34;2013-10-04;4394;79;1;31;4;4;12;131;0.003932044663224877;54;3;2;1;4;10;6;0;0;0;0;0;0;0
1343;1968;3;3;58554.0;1;1;2;55;2012-09-26;4767;368;24;68;38;0;88;586;0.01000785599617447;57;6;8;2;6;22;7;0;0;0;0;0;0;0
1384;1992;1;2;17256.0;1;0;1;10;2013-11-23;4344;6;4;14;8;8;22;62;0.0035929531757070005;33;2;2;1;2;7;8;0;0;1;0;0;0;0
9967;1974;3;4;53034.0;1;1;2;30;2013-05-30;4521;160;15;196;15;11;50;447;0.008428555266432854;51;8;6;1;7;22;8;0;0;0;0;0;0;0
6181;1950;2;3;52203.0;0;0;0;36;2012-07-31;4824;488;21;238;56;108;28;939;0.017987471984368713;75;1;8;7;11;27;6;0;0;0;0;0;0;0
10507;1977;2;4;59601.0;0;1;1;14;2013-07-25;4465;691;7;69;0;7;23;797;0.013372258854717203;48;4;2;2;7;15;8;0;0;0;1;0;0;0
2674;1958;4;1;75154.0;0;1;1;79;2012-09-04;4789;543;10;205;160;143;82;1143;0.01520877132288368;67;1;6;3;6;16;3;0;0;0;0;0;1;0
2698;1976;3;1;47025.0;0;1;1;52;2013-11-07;4360;254;7;108;20;0;26;415;0.008825093035619352;49;3;6;3;5;17;6;0;0;0;0;0;0;0
3231;1973;3;2;37971.0;1;0;1;97;2013-11-25;4342;5;4;10;2;2;7;30;0.0007900766374338311;52;1;1;0;3;5;8;0;0;0;0;0;0;0
10476;1958;3;2;67267.0;0;1;1;0;2014-05-13;4173;134;11;59;15;2;30;251;0.0037313987542182646;67;1;3;2;5;11;2;0;0;0;0;0;0;0
5948;1975;3;1;57338.0;0;1;1;96;2014-04-29;4187;143;6;52;11;8;17;237;0.004133384491959957;50;2;4;1;5;12;5;0;0;0;0;0;0;0
9140;1960;2;3;50523.0;1;1;2;89;2013-12-25;4312;51;4;24;4;7;1;91;0.0018011598677829899;65;2;2;0;4;8;6;0;0;0;0;0;0;0
5675;1960;5;4;50611.0;0;1;1;98;2012-10-04;4759;459;0;24;6;0;4;493;0.009740965402778053;65;6;4;5;7;22;6;0;0;0;1;0;0;0
4743;1969;5;2;56242.0;0;1;1;72;2013-03-03;4609;689;8;167;11;8;88;971;0.017264677643042566;56;5;8;4;11;28;6;0;0;0;0;0;0;0
8805;1960;3;1;48904.0;0;1;1;1;2012-12-02;4700;283;10;38;0;13;27;371;0.007586291509896941;65;4;7;2;4;17;8;0;0;0;0;0;0;0
1542;1975;3;1;56243.0;1;2;3;26;2013-12-30;4307;347;0;35;4;3;7;396;0.0070408761979268535;50;6;4;2;8;20;5;0;0;0;0;0;0;0
6770;1985;3;2;21355.0;1;0;1;5;2013-08-20;4439;5;13;14;0;5;31;68;0.0031842659798642006;40;2;2;1;2;7;6;0;0;1;0;0;1;0
8773;1971;4;3;57420.0;0;1;1;22;2013-06-25;4495;280;0;18;0;0;24;322;0.005607802159526298;54;3;5;1;6;15;7;0;0;0;1;0;0;0
10475;1970;4;3;51257.0;0;1;1;39;2013-04-01;4580;187;5;65;26;20;14;317;0.006184521138576194;55;2;4;2;6;14;5;0;0;0;0;0;0;0
10420;1955;4;4;46390.0;0;1;1;56;2014-05-05;4181;95;14;64;2;9;38;222;0.004785514119422289;70;1;4;2;3;10;7;0;0;0;0;0;0;0
7514;1956;2;3;54342.0;1;1;2;74;2013-07-03;4487;84;10;34;11;10;28;177;0.003257149166390637;69;4;3;1;4;12;6;0;0;0;0;0;0;0
2902;1958;3;3;52332.0;1;1;2;87;2012-09-03;4790;19;4;12;2;2;6;45;0.000859894519605595;67;1;1;0;3;5;5;0;0;0;0;0;0;0
4345;1964;2;1;46779.0;1;1;2;49;2014-01-12;4294;5;1;9;2;0;4;21;0.00044891938690438016;61;1;1;0;2;4;7;0;0;0;0;0;0;0
793;1973;3;2;20895.0;1;0;1;24;2012-10-06;4757;18;3;17;3;0;4;45;0.0021536252692031586;52;1;2;0;3;6;9;0;0;0;0;0;0;0
10909;1948;3;2;92344.0;0;0;0;9;2014-01-15;4291;992;24;694;51;19;119;1899;0.020564411331542926;77;0;5;10;5;20;1;0;0;1;0;1;0;0
3769;1972;5;3;55012.0;1;0;1;17;2014-03-02;4245;25;1;13;0;0;3;42;0.0007634697884098015;53;1;1;0;3;5;7;0;0;0;0;0;0;0
4791;1980;3;3;44964.0;1;1;2;35;2012-12-16;4686;19;1;17;2;0;2;41;0.0009118405835779735;45;1;1;0;3;5;8;0;0;0;0;0;0;0
8216;1972;4;2;53761.0;1;1;2;7;2013-10-11;4387;158;0;76;13;7;71;325;0.006045274455460278;53;6;4;4;3;17;5;0;0;0;0;0;0;0
8140;1973;3;3;22682.0;1;0;1;51;2013-10-03;4395;10;14;29;4;2;36;95;0.004188343179613791;52;3;2;1;4;10;4;0;0;0;0;0;0;0
10146;1972;5;3;38887.0;1;0;1;17;2014-03-02;4245;25;1;13;0;0;3;42;0.0010800524596908992;53;1;1;0;3;5;7;0;0;0;0;0;0;0
5289;1975;2;1;41658.0;1;1;2;30;2012-11-09;4723;8;4;12;15;4;29;72;0.0017283594987757454;50;2;1;1;2;6;4;0;0;0;0;0;0;0
2587;1972;5;2;29791.0;1;0;1;21;2014-05-15;4171;14;0;6;0;0;0;20;0.0006713436944043503;53;2;2;0;3;7;5;0;0;0;0;0;0;0
4405;1956;4;2;63915.0;0;2;2;2;2013-07-30;4460;622;7;115;30;0;15;789;0.012344520065712274;69;2;6;3;12;23;5;0;0;0;0;0;0;0
8663;1974;3;4;39996.0;1;1;2;85;2014-05-22;4164;11;0;3;0;0;1;15;0.000375037503750375;51;1;1;0;2;4;6;0;0;0;0;0;0;0
2589;1972;3;4;26759.0;1;0;1;65;2014-02-07;4268;25;3;16;8;5;2;59;0.0022048656526776037;53;2;2;1;3;8;6;0;0;0;0;0;0;0
10490;1969;5;2;51039.0;1;1;2;11;2012-12-10;4692;100;64;79;65;0;109;417;0.008170222770822312;56;2;6;2;4;14;7;0;0;0;0;0;0;0
4094;1961;3;2;60544.0;1;1;2;92;2012-08-25;4799;201;2;43;3;5;35;289;0.0047733879492600426;64;4;5;1;5;15;6;0;0;0;0;0;0;0
2534;1953;3;2;37716.0;0;1;1;4;2014-04-21;4195;97;1;41;6;2;41;188;0.0049846219111252515;72;2;4;1;3;10;7;0;0;0;0;0;0;0
4188;1957;3;1;36864.0;0;1;1;53;2012-08-13;4811;204;5;39;17;0;89;354;0.009602864583333334;68;3;5;2;4;14;8;0;0;0;0;0;1;0
6613;1970;4;2;44511.0;1;0;1;39;2012-10-12;4751;513;7;133;46;14;14;727;0.01633304127069713;55;6;8;4;8;26;8;0;0;0;0;0;0;0
10827;1967;5;2;36947.0;1;1;2;49;2012-08-07;4817;88;3;21;4;1;29;146;0.0039516063550491245;58;4;3;0;4;11;9;0;0;0;0;0;0;0
8402;1953;4;2;67087.0;0;1;1;40;2013-12-17;4320;329;35;222;130;35;43;794;0.011835377942075216;72;2;7;5;8;22;4;0;0;0;0;0;0;0
8783;1950;3;2;57045.0;0;1;1;40;2012-09-08;4785;296;13;104;11;13;17;454;0.007958629152423525;75;3;4;2;9;18;3;0;0;0;0;0;0;0
10010;1953;5;4;36957.0;1;1;2;43;2012-09-06;4787;100;2;16;2;1;31;152;0.004112887950861812;72;4;3;2;2;11;9;0;0;0;0;0;1;0
618;1977;5;2;69389.0;0;1;1;17;2012-09-28;4765;422;7;238;69;46;15;797;0.011485970398766376;48;1;7;2;12;22;4;0;0;0;0;0;0;0
361;1969;4;2;43142.0;1;1;2;84;2014-02-18;4257;5;1;7;2;1;4;20;0.0004635853692457466;56;1;1;0;2;4;7;0;0;0;0;0;0;0
4310;1944;3;2;80589.0;0;0;0;25;2014-01-22;4284;507;93;520;242;40;26;1428;0.01771953988757771;81;1;5;10;5;21;1;1;0;0;0;0;1;0
2678;1990;3;1;34412.0;1;0;1;62;2013-02-13;4627;52;12;50;4;36;55;209;0.006073462745553876;35;3;5;0;3;11;9;0;0;0;0;0;0;0
6376;1979;3;1;57537.0;1;0;1;83;2013-06-10;4510;191;56;139;51;8;100;545;0.009472165736830214;46;4;4;3;8;19;4;0;0;0;0;0;0;0
10341;1948;3;3;51315.0;0;0;0;45;2014-02-23;4252;68;28;39;16;30;41;222;0.004326220403390821;77;1;2;2;5;10;2;0;0;0;0;0;0;0
5654;1972;3;2;36026.0;2;1;3;34;2014-03-16;4231;20;4;10;6;4;17;61;0.0016932215622050741;53;2;2;0;3;7;6;0;0;0;0;0;0;0
4098;1973;3;2;24639.0;1;1;2;3;2014-01-28;4278;20;3;16;0;4;1;44;0.0017857867608263322;52;3;2;0;4;9;6;0;0;0;0;0;0;0
5824;1972;5;3;34578.0;2;1;3;1;2014-04-11;4205;7;0;1;0;0;0;8;0.00023136098097055932;53;1;1;0;2;4;6;0;0;0;0;0;0;0
7000;1972;2;1;65704.0;0;0;0;18;2013-10-13;4385;279;172;74;38;8;246;817;0.012434554973821989;53;1;2;10;10;23;1;0;0;0;0;0;0;0
5229;1969;5;3;54132.0;0;1;1;81;2014-02-16;4259;30;1;8;0;0;3;42;0.0007758811793393926;56;1;1;0;3;5;7;0;0;0;0;0;0;0
2428;1970;3;2;28164.0;1;0;1;23;2013-05-04;4547;3;18;26;11;8;12;78;0.0027694929697486153;55;3;2;0;4;9;7;0;0;0;0;0;0;0
8254;1974;5;2;34596.0;1;0;1;48;2013-04-13;4568;14;0;2;0;0;7;23;0.0006648167418198636;51;1;1;0;2;4;8;0;0;0;0;0;0;0
2836;1972;5;2;43269.0;1;0;1;61;2013-09-16;4412;10;1;7;0;0;1;19;0.0004391134530495274;53;1;1;0;2;4;8;0;0;0;0;0;0;0
8418;1958;2;1;38741.0;1;1;2;60;2014-03-30;4217;7;10;17;8;6;13;61;0.0015745592524715418;67;2;2;0;3;7;7;0;0;0;0;0;0;0
1362;1972;3;1;31907.0;0;0;0;75;2013-03-04;4608;33;87;64;175;16;74;449;0.014072147177735294;53;1;6;1;6;14;7;0;0;0;0;0;0;0
10033;1973;2;4;31163.0;1;0;1;54;2014-02-13;4262;2;3;10;11;2;10;38;0.001219394795109585;52;1;1;0;3;5;6;0;0;0;0;0;0;0
9349;1985;3;2;92533.0;0;0;0;84;2013-12-19;4318;693;21;118;110;147;42;1131;0.012222666508164655;40;1;6;5;11;23;2;1;0;0;0;1;0;0
274;1973;3;1;34853.0;1;1;2;75;2013-12-23;4314;9;3;15;2;3;2;34;0.0009755257797033254;52;2;2;0;3;7;6;0;0;0;0;0;0;0
3388;1967;3;4;70844.0;1;1;2;16;2013-10-30;4368;129;26;67;3;67;2;294;0.004149963299644289;58;5;6;1;5;17;7;0;0;0;0;0;0;0
922;1979;2;2;31086.0;1;1;2;79;2013-05-04;4547;16;2;11;3;0;16;48;0.0015441034549314803;46;2;1;1;2;6;8;0;0;1;0;0;0;0
2518;1986;2;3;20491.0;0;0;0;16;2013-01-25;4646;5;4;5;4;2;10;30;0.0014640573910497292;39;1;0;1;2;4;7;0;0;0;0;0;0;0
574;1964;3;2;42523.0;0;0;0;96;2014-04-23;4193;14;36;11;3;26;35;125;0.002939585636008748;61;1;1;1;4;7;2;0;0;0;0;0;0;0
5967;1952;3;3;33402.0;1;1;2;60;2013-07-18;4472;26;2;19;10;5;8;70;0.002095682893239926;73;3;2;1;3;9;8;0;0;0;0;0;0;0
1183;1949;4;2;36408.0;1;1;2;11;2013-09-21;4407;9;1;4;3;2;3;22;0.0006042627993847506;76;1;1;0;2;4;6;0;0;0;0;0;0;0
6856;1979;3;3;21645.0;1;0;1;75;2012-09-03;4790;14;0;23;4;5;19;65;0.003003003003003003;46;3;3;0;3;9;9;0;0;0;0;0;1;0
4530;1948;4;6;78427.0;0;0;0;36;2012-10-24;4739;972;19;595;180;26;138;1930;0.02460887194461091;77;3;3;7;10;23;3;1;0;0;0;0;1;0
1553;1946;3;3;82657.0;0;0;0;71;2013-09-27;4401;966;168;672;246;105;126;2283;0.02762016526126039;79;1;7;5;10;23;4;1;0;0;1;0;0;0
4682;1958;3;2;51876.0;0;0;0;88;2013-10-15;4383;99;27;102;28;48;6;310;0.00597578841853651;67;1;2;2;8;13;1;0;0;0;0;0;0;0
8204;1971;2;2;78041.0;0;0;0;93;2012-12-16;4686;482;35;553;72;160;17;1319;0.016901372355556693;54;1;4;4;9;18;2;0;0;0;0;0;0;0
5221;1957;3;2;52852.0;0;1;1;93;2012-12-01;4701;714;8;99;11;0;47;879;0.016631347914932263;68;4;10;7;5;26;8;0;0;1;0;0;0;0
1232;1982;5;3;70038.0;0;0;0;54;2013-10-25;4373;587;54;348;71;54;130;1244;0.01776178645877952;43;1;4;4;8;17;2;0;0;0;0;0;0;0
1927;1973;2;3;69401.0;0;1;1;41;2014-03-23;4224;399;27;159;58;8;39;690;0.009942219852739874;52;4;4;4;5;17;2;0;0;0;0;0;0;0
5788;1972;3;3;46053.0;1;0;1;46;2013-02-17;4623;56;10;92;19;7;25;209;0.004538249408290448;53;3;3;2;4;12;5;0;0;0;0;0;0;0
6652;1965;3;2;77343.0;0;0;0;28;2014-06-09;4146;227;151;573;98;54;31;1134;0.014661960358403475;60;1;3;4;9;17;1;0;0;0;0;0;0;0
6246;1953;3;1;73892.0;0;0;0;40;2013-11-13;4354;703;102;601;0;58;43;1507;0.02039463000054133;72;1;3;11;8;23;1;0;0;0;0;0;1;0
5975;1967;5;1;40304.0;1;0;1;82;2013-09-30;4398;37;0;17;0;0;3;57;0.0014142516871774513;58;1;2;0;3;6;7;0;0;0;0;0;0;0
6875;1965;5;3;32727.0;0;0;0;38;2012-08-28;4796;167;13;180;86;13;70;529;0.016164023589085464;60;2;7;3;5;17;8;0;0;0;0;0;0;0
4042;1971;3;4;43300.0;0;1;1;87;2012-10-13;4750;91;3;52;2;1;31;180;0.004157043879907622;54;3;4;0;4;11;8;0;0;0;0;0;1;0
2157;1972;3;3;26290.0;1;1;2;49;2013-01-12;4659;15;8;16;11;5;22;77;0.0029288702928870294;53;4;2;0;4;10;6;0;0;0;0;0;0;0
10133;1970;3;1;93790.0;0;0;0;16;2014-02-12;4263;1302;68;731;89;114;45;2349;0.02504531399936027;55;0;6;7;12;25;2;1;0;0;1;1;1;0
2525;1974;5;2;38410.0;0;0;0;65;2012-09-14;4779;153;64;123;116;64;14;534;0.013902629523561572;51;2;5;2;9;18;6;0;0;0;0;0;1;0
8233;1950;4;6;64866.0;0;1;1;9;2014-01-26;4280;508;5;21;7;5;10;556;0.008571516665125027;75;4;7;3;7;21;5;0;0;0;1;0;0;0
9483;1959;3;3;57957.0;0;1;1;24;2013-08-19;4440;290;59;177;77;5;29;637;0.010990907051779767;66;7;4;6;8;25;3;0;0;0;0;0;0;1
10403;1978;3;3;16531.0;1;0;1;43;2014-06-18;4137;2;13;6;7;5;11;44;0.0026616659609219042;47;3;3;0;3;9;7;0;0;0;0;0;0;0
5074;1986;4;2;28072.0;1;0;1;10;2013-07-08;4482;30;0;10;2;0;5;47;0.0016742661726987745;39;1;1;0;3;5;7;0;0;0;0;0;0;0
10524;1963;4;4;49476.0;0;1;1;29;2013-06-20;4500;386;23;95;54;41;196;795;0.016068396798447734;62;4;2;11;5;22;2;0;0;0;0;0;0;0
4690;1953;3;2;50725.0;0;1;1;45;2013-02-13;4627;443;10;75;0;10;48;586;0.011552488910793494;72;4;8;1;8;21;8;0;0;0;0;0;0;0
7196;1950;5;2;41145.0;1;1;2;20;2014-02-08;4267;9;0;3;0;0;1;13;0.000315955766192733;75;1;0;0;3;4;3;0;0;0;0;0;0;0
4406;1970;3;3;67419.0;0;1;1;29;2013-01-16;4655;846;84;352;91;56;42;1471;0.02181877512273988;55;4;9;4;8;25;5;0;0;0;0;0;0;0
9672;1970;2;2;23162.0;1;1;2;82;2013-12-21;4316;8;3;9;19;4;22;65;0.0028063206976944996;55;3;1;1;3;8;6;0;0;0;0;0;0;0
4864;1977;3;2;34380.0;1;0;1;68;2013-05-02;4549;72;7;58;13;1;24;175;0.005090168702734148;48;4;4;1;3;12;8;0;0;0;0;0;0;0
4706;1966;3;1;34704.0;0;1;1;65;2013-04-27;4554;29;0;5;0;1;5;40;0.001152604887044721;59;1;1;0;3;5;5;0;0;0;0;0;0;0
4070;1969;5;2;94871.0;0;2;2;99;2012-09-01;4792;169;24;553;188;0;144;1078;0.011362797904522983;56;1;8;5;4;18;7;0;0;0;1;1;1;0
25;1958;3;2;65148.0;0;1;1;9;2012-11-16;4716;460;35;422;33;12;153;1115;0.017114876895683674;67;2;6;6;7;21;4;0;0;0;0;0;0;0
3697;1954;3;3;39898.0;0;1;1;20;2013-02-12;4628;69;8;26;12;7;12;134;0.0033585643390646146;71;2;3;0;4;9;7;0;0;0;0;0;0;0
4220;1970;5;2;59892.0;0;1;1;26;2013-11-02;4365;73;0;13;0;1;0;87;0.001452614706471649;55;1;2;1;3;7;3;0;0;0;0;0;0;0
5286;1987;4;1;41020.0;0;0;0;68;2013-10-28;4370;112;1;54;7;7;36;217;0.005290102389078498;38;1;3;2;4;10;3;0;0;0;0;0;0;0
9559;1961;5;2;57072.0;0;1;1;79;2014-01-24;4282;944;0;60;0;0;30;1034;0.018117465657415194;64;2;7;5;13;27;5;0;0;1;0;0;0;0
3102;1981;2;3;19414.0;1;0;1;32;2013-10-16;4382;2;3;12;3;5;7;32;0.0016482950448130215;44;1;1;0;3;5;8;0;0;0;0;0;0;0
5868;1980;3;2;19107.0;1;0;1;49;2013-08-22;4437;2;4;9;10;5;16;46;0.00240749463547391;45;2;1;0;3;6;7;0;0;0;0;0;0;0
8370;1976;2;3;75484.0;0;1;1;50;2012-08-02;4822;378;97;259;197;194;34;1159;0.015354247257696995;49;2;7;3;6;18;4;0;0;0;0;0;0;0
9988;1976;4;1;70379.0;0;1;1;84;2013-03-03;4609;553;25;142;65;67;8;860;0.012219554128362153;49;3;6;3;13;25;4;0;0;0;0;0;0;0
2939;1970;4;3;79419.0;0;0;0;96;2014-06-22;4133;751;127;687;20;15;31;1631;0.02053664740175525;55;1;4;6;4;15;2;0;0;0;0;0;0;0
5529;1946;5;3;64014.0;2;1;3;56;2014-06-10;4145;406;0;30;0;0;8;444;0.006935982753772612;79;7;8;2;5;22;7;1;0;0;0;0;0;0
9743;1955;3;2;76998.0;0;1;1;85;2013-01-11;4660;1449;89;161;69;35;107;1910;0.024805839112704228;70;2;11;8;8;29;6;0;0;0;0;1;0;0
5763;1972;4;3;49854.0;1;0;1;63;2013-11-10;4357;123;17;171;39;0;30;380;0.007622256990412003;53;5;6;2;5;18;6;0;0;0;0;0;0;0
3478;1971;5;2;60585.0;1;1;2;17;2013-06-24;4496;267;42;309;55;42;21;736;0.012148221506973674;54;10;7;4;9;30;5;0;0;0;0;0;1;0
7494;1950;5;4;42873.0;1;1;2;11;2013-01-21;4650;209;0;40;3;2;15;269;0.006274345158957852;75;4;6;1;4;15;8;0;0;0;0;0;0;0
1763;1988;3;3;87679.0;0;0;0;62;2013-07-27;4463;1259;172;815;97;148;33;2524;0.028786824667252135;37;1;7;11;10;29;4;1;0;1;0;1;1;0
7250;1978;3;3;57867.0;1;0;1;48;2013-10-01;4397;344;35;178;15;23;17;612;0.010575975944839028;47;7;7;2;9;25;6;0;0;0;0;0;0;0
2005;1990;3;2;35765.0;1;0;1;86;2013-12-11;4326;22;3;30;0;5;15;75;0.0020970222284356216;35;2;2;0;4;8;6;0;0;0;0;0;0;0
10770;1959;3;2;65492.0;0;0;0;73;2014-01-26;4280;247;161;295;210;85;47;1045;0.01595614731570268;66;2;4;7;13;26;2;0;0;0;0;0;0;0
6885;1977;3;4;32952.0;1;0;1;36;2013-12-01;4336;38;0;12;3;1;1;55;0.0016690944403981549;48;1;2;0;3;6;7;0;0;0;0;0;0;0
2072;1969;5;3;53374.0;0;1;1;34;2012-08-16;4808;896;10;101;13;10;34;1064;0.019934799715217145;56;6;4;2;9;21;9;0;0;1;0;0;1;0
9463;1959;3;3;71706.0;0;1;1;16;2012-11-13;4719;931;56;253;91;98;14;1443;0.020123839009287926;66;4;9;5;7;25;5;0;0;0;0;0;0;0
